Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [41] tervel::wf_ring_buffer::RingBuffer<long>::next_head_seq() [324] std::_Head_base<0ul, tervel::util::memory::hp::ListManager::ManagedPool*, false>::_Head_base<tervel::util::memory::hp::ListManager::ManagedPool*&, void>(tervel::util::memory::hp::ListManager::ManagedPool*&) [214] _ZNSt23_Sp_counted_ptr_inplaceINSt6thread5_ImplISt12_Bind_simpleIFPFviPN6tervel6TervelEP10TestObjectEiS5_S7_EEEESaISC_ELN9__gnu_cxx12_Lock_policyE2EEC2IJSB_EEESD_DpOT_
  [23] tervel::wf_ring_buffer::RingBuffer<long>::next_tail_seq() [325] std::_Head_base<0ul, tervel::util::memory::rc::PoolManager::ManagedPool*, false>::_M_head(std::_Head_base<0ul, tervel::util::memory::rc::PoolManager::ManagedPool*, false>&) [277] std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > >, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr_inplace()
  [10] tervel::wf_ring_buffer::RingBuffer<long>::dequeue(long*) [326] std::_Head_base<0ul, tervel::util::memory::rc::PoolManager::ManagedPool*, false>::_Head_base<tervel::util::memory::rc::PoolManager::ManagedPool*&, void>(tervel::util::memory::rc::PoolManager::ManagedPool*&) [242] std::_Maybe_wrap_member_pointer<void (*)(int, tervel::Tervel*, TestObject*)>::__do_wrap(void (*&&)(int, tervel::Tervel*, TestObject*))
   [2] tervel::wf_ring_buffer::RingBuffer<long>::enqueue(long) [327] std::_Head_base<0ul, std::atomic<tervel::util::OpRecord*>*, false>::_M_head(std::_Head_base<0ul, std::atomic<tervel::util::OpRecord*>*, false>&) [376] std::tuple<tervel::util::memory::hp::ListManager::ManagedPool*, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >::tuple<tervel::util::memory::hp::ListManager::ManagedPool*&, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []>, void>(tervel::util::memory::hp::ListManager::ManagedPool*&, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []>&&)
  [51] tervel::wf_ring_buffer::RingBuffer<long>::is_full() [328] std::_Head_base<0ul, std::atomic<tervel::util::OpRecord*>*, false>::_Head_base<std::atomic<tervel::util::OpRecord*>*&, void>(std::atomic<tervel::util::OpRecord*>*&) [215] _ZNSt5tupleIJPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EEC1EOS7_
  [53] tervel::wf_ring_buffer::RingBuffer<long>::is_empty() [329] std::_Head_base<0ul, std::atomic<void*>*, false>::_M_head(std::_Head_base<0ul, std::atomic<void*>*, false>&) [216] _ZNSt5tupleIJPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EEC2IJS6_RiS2_S4_EvEEDpOT_
  [18] tervel::wf_ring_buffer::RingBuffer<long>::RingBuffer(int) [330] std::_Head_base<0ul, std::atomic<void*>*, false>::_Head_base<std::atomic<void*>*&, void>(std::atomic<void*>*&) [377] _ZNSt5tupleIJPN6tervel4util6memory2rc11PoolManager11ManagedPoolESt14default_deleteIA_S5_EEEC1IRS6_S9_vEEOT_OT0_
  [69] tervel::wf_ring_buffer::Node<long>::seq() [331] std::_Head_base<1ul, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []>, true>::_M_head(std::_Head_base<1ul, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []>, true>&) [378] _ZNSt5tupleIJPSt6atomicIPN6tervel4util8OpRecordEESt14default_deleteIA_S5_EEEC2IRS6_S9_vEEOT_OT0_
  [37] tervel::wf_ring_buffer::Node<long>::val() [332] std::_Head_base<1ul, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []>, true>::_Head_base<std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []>, void>(std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []>&&) [379] _ZNSt5tupleIJPSt6atomicIPvESt14default_deleteIA_S2_EEEC2IRS3_S6_vEEOT_OT0_
  [68] tervel::wf_ring_buffer::Node<long>::Node(long, long) [333] std::_Head_base<1ul, std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []>, true>::_M_head(std::_Head_base<1ul, std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []>, true>&) [19] std::atomic<tervel::wf_ring_buffer::Node<long>*>::compare_exchange_strong(tervel::wf_ring_buffer::Node<long>*&, tervel::wf_ring_buffer::Node<long>*, std::memory_order)
  [77] tervel::wf_ring_buffer::Node<long>::~Node() [334] std::_Head_base<1ul, std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []>, true>::_Head_base<std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []>, void>(std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []>&&) [33] std::atomic<tervel::wf_ring_buffer::Node<long>*>::store(tervel::wf_ring_buffer::Node<long>*, std::memory_order)
  [99] tervel::wf_ring_buffer::ElemNode<long>::is_ElemNode() [335] std::_Head_base<1ul, std::default_delete<std::atomic<tervel::util::OpRecord*> []>, true>::_M_head(std::_Head_base<1ul, std::default_delete<std::atomic<tervel::util::OpRecord*> []>, true>&) [84] std::atomic<tervel::wf_ring_buffer::Node<long>*>::atomic()
  [39] tervel::wf_ring_buffer::ElemNode<long>::on_watch(std::atomic<void*>*, void*) [336] std::_Head_base<1ul, std::default_delete<std::atomic<tervel::util::OpRecord*> []>, true>::_Head_base<std::default_delete<std::atomic<tervel::util::OpRecord*> []>, void>(std::default_delete<std::atomic<tervel::util::OpRecord*> []>&&) [87] std::atomic<tervel::wf_ring_buffer::BufferOp<long>*>::atomic(tervel::wf_ring_buffer::BufferOp<long>*)
  [90] tervel::wf_ring_buffer::ElemNode<long>::ElemNode(long, long, tervel::wf_ring_buffer::BufferOp<long>*) [337] std::_Head_base<1ul, std::default_delete<std::atomic<void*> []>, true>::_M_head(std::_Head_base<1ul, std::default_delete<std::atomic<void*> []>, true>&) [127] std::atomic<tervel::util::memory::rc::PoolElement*>::atomic(tervel::util::memory::rc::PoolElement*)
 [100] tervel::wf_ring_buffer::ElemNode<long>::~ElemNode() [338] std::_Head_base<1ul, std::default_delete<std::atomic<void*> []>, true>::_Head_base<std::default_delete<std::atomic<void*> []>, void>(std::default_delete<std::atomic<void*> []>&&) [170] std::atomic<tervel::util::OpRecord*>::atomic()
  [92] tervel::wf_ring_buffer::EmptyNode<long>::is_EmptyNode() [129] std::_Head_base<1ul, int, false>::_M_head(std::_Head_base<1ul, int, false>&) [128] std::atomic<void*>::atomic()
  [70] tervel::wf_ring_buffer::EmptyNode<long>::EmptyNode(long) [185] std::_Head_base<1ul, int, false>::_Head_base<int&, void>(int&) [293] std::atomic<bool>::atomic(bool)
  [94] tervel::wf_ring_buffer::EmptyNode<long>::~EmptyNode() [186] std::_Head_base<1ul, int, false>::_Head_base<int, void>(int&&) [380] std::atomic<int>::atomic(int)
  [89] tervel::util::Descriptor::on_unwatch() [143] std::_Head_base<2ul, tervel::Tervel*, false>::_M_head(std::_Head_base<2ul, tervel::Tervel*, false>&) [79] std::atomic<long>::atomic(long)
  [85] tervel::util::Descriptor::on_is_watched() [133] std::_Head_base<2ul, tervel::Tervel*, false>::_Head_base<tervel::Tervel*, void>(tervel::Tervel*&&) [278] std::atomic<unsigned long>::atomic(unsigned long)
  [93] tervel::util::Descriptor::on_watch(std::atomic<void*>*, void*) [136] std::_Head_base<3ul, TestObject*, false>::_M_head(std::_Head_base<3ul, TestObject*, false>&) [217] std::thread::_Impl_base::_Impl_base()
  [67] tervel::util::Descriptor::Descriptor() [134] std::_Head_base<3ul, TestObject*, false>::_Head_base<TestObject*, void>(TestObject*&&) [243] std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > > std::thread::_M_make_routine<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >(std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>&&)
  [86] tervel::util::Descriptor::~Descriptor() [187] std::shared_ptr<std::thread::_Impl_base>::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >, void>(std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > >&&) [105] std::thread::id::id()
  [74] tervel::util::ProgressAssurance::check_for_announcement(tervel::util::ProgressAssurance*) [188] std::shared_ptr<std::thread::_Impl_base>::~shared_ptr() [139] std::thread::swap(std::thread&)
  [73] tervel::util::ProgressAssurance::p_check_for_announcement() [162] _ZNSt10shared_ptrINSt6thread5_ImplISt12_Bind_simpleIFPFviPN6tervel6TervelEP10TestObjectEiS5_S7_EEEEEC1ISaISC_EJSB_EEESt19_Sp_make_shared_tagRKT_DpOT0_ [218] std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >::_Impl(std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>&&)
 [302] tervel::util::ProgressAssurance::ProgressAssurance(int) [234] std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > >::~shared_ptr() [219] std::thread::thread<void (&)(int, tervel::Tervel*, TestObject*), int&, tervel::Tervel*, TestObject*>(void (&)(int, tervel::Tervel*, TestObject*), int&, tervel::Tervel*&&, TestObject*&&)
 [303] tervel::util::ProgressAssurance::~ProgressAssurance() [339] std::unique_ptr<tervel::util::memory::hp::ListManager::ManagedPool [], std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >::get_deleter() [140] std::thread::thread(std::thread&&)
 [283] tervel::util::memory::hp::ElementList::ElementList(tervel::util::memory::hp::ListManager*) [340] std::unique_ptr<tervel::util::memory::hp::ListManager::ManagedPool [], std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >::unique_ptr(tervel::util::memory::hp::ListManager::ManagedPool*) [117] std::thread::~thread()
 [153] tervel::util::memory::hp::ListManager::ManagedPool::ManagedPool() [341] std::unique_ptr<tervel::util::memory::hp::ListManager::ManagedPool [], std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >::~unique_ptr() [244] void std::vector<std::thread, std::allocator<std::thread> >::emplace_back<std::thread>(std::thread&&)
 [274] tervel::util::memory::hp::ListManager::allocate_list() [342] std::unique_ptr<tervel::util::memory::rc::PoolManager::ManagedPool [], std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []> >::get_deleter() [265] _ZNSt6vectorISt6threadSaIS0_EE19_M_emplace_back_auxIJS0_EEEvDpOT_
 [304] tervel::util::memory::hp::ListManager::ListManager(unsigned long) [343] std::unique_ptr<tervel::util::memory::rc::PoolManager::ManagedPool [], std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []> >::unique_ptr(tervel::util::memory::rc::PoolManager::ManagedPool*) [381] std::vector<std::thread, std::allocator<std::thread> >::end()
 [305] tervel::util::memory::hp::ListManager::~ListManager() [344] std::unique_ptr<tervel::util::memory::rc::PoolManager::ManagedPool [], std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []> >::~unique_ptr() [382] std::vector<std::thread, std::allocator<std::thread> >::begin()
 [306] tervel::util::memory::hp::HazardPointer::HazardPointer(int) [345] std::unique_ptr<std::atomic<tervel::util::OpRecord*> [], std::default_delete<std::atomic<tervel::util::OpRecord*> []> >::get_deleter() [245] std::vector<std::thread, std::allocator<std::thread> >::push_back(std::thread&&)
 [307] tervel::util::memory::hp::HazardPointer::~HazardPointer() [346] std::unique_ptr<std::atomic<tervel::util::OpRecord*> [], std::default_delete<std::atomic<tervel::util::OpRecord*> []> >::unique_ptr(std::atomic<tervel::util::OpRecord*>*) [383] std::vector<std::thread, std::allocator<std::thread> >::vector()
 [308] tervel::util::memory::hp::Element::Element() [347] std::unique_ptr<std::atomic<tervel::util::OpRecord*> [], std::default_delete<std::atomic<tervel::util::OpRecord*> []> >::~unique_ptr() [384] std::vector<std::thread, std::allocator<std::thread> >::~vector()
  [21] tervel::util::memory::rc::is_watched(tervel::util::Descriptor*) [348] std::unique_ptr<std::atomic<void*> [], std::default_delete<std::atomic<void*> []> >::get_deleter() [220] _ZSt10_ConstructISt6threadIS0_EEvPT_DpOT0_
  [64] tervel::util::memory::rc::PoolElement::descriptor() [349] std::unique_ptr<std::atomic<void*> [], std::default_delete<std::atomic<void*> []> >::unique_ptr(std::atomic<void*>*) [113] std::thread* std::__addressof<std::thread>(std::thread&)
  [91] void tervel::util::memory::rc::PoolElement::init_descriptor<tervel::wf_ring_buffer::ElemNode<long>, long&, long&>(long&, long&) [350] std::unique_ptr<std::atomic<void*> [], std::default_delete<std::atomic<void*> []> >::~unique_ptr() [246] _ZSt11make_sharedINSt6thread5_ImplISt12_Bind_simpleIFPFviPN6tervel6TervelEP10TestObjectEiS5_S7_EEEEJSB_EESt10shared_ptrIT_EDpOT0_
  [82] void tervel::util::memory::rc::PoolElement::init_descriptor<tervel::wf_ring_buffer::EmptyNode<long>, long&>(long&) [189] std::_Mutex_base<(__gnu_cxx::_Lock_policy)2>::_Mutex_base() [247] std::__add_ref<void (*)(int, tervel::Tervel*, TestObject*)>::type std::__get_helper<0ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>(std::_Tuple_impl<0ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>&)
  [97] void tervel::util::memory::rc::PoolElement::init_descriptor<tervel::wf_ring_buffer::EmptyNode<long>, long>(long&&) [137] std::_Tuple_impl<0ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>::_M_head(std::_Tuple_impl<0ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>&) [385] std::__add_ref<tervel::util::memory::hp::ListManager::ManagedPool*>::type std::__get_helper<0ul, tervel::util::memory::hp::ListManager::ManagedPool*, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >(std::_Tuple_impl<0ul, tervel::util::memory::hp::ListManager::ManagedPool*, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >&)
  [75] tervel::util::memory::rc::PoolElement::cleanup_descriptor() [190] std::_Tuple_impl<0ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>::_M_tail(std::_Tuple_impl<0ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>&) [386] _ZSt12__get_helperILm0EPN6tervel4util6memory2rc11PoolManager11ManagedPoolEJSt14default_deleteIA_S5_EEENSt9__add_refIT0_E4typeERSt11_Tuple_implIXT_EJSB_DpT1_EE
  [55] tervel::util::memory::rc::PoolElement::next(tervel::util::memory::rc::PoolElement*) [235] std::_Tuple_impl<0ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>::_Tuple_impl<void (*)(int, tervel::Tervel*, TestObject*)<int&, tervel::Tervel*, TestObject*>, void>(void (*)(int, tervel::Tervel*, TestObject*)<int&, tervel::Tervel*, TestObject*>&&, (void&&)...) [387] _ZSt12__get_helperILm0EPSt6atomicIPN6tervel4util8OpRecordEEJSt14default_deleteIA_S5_EEENSt9__add_refIT0_E4typeERSt11_Tuple_implIXT_EJSB_DpT1_EE
  [26] tervel::util::memory::rc::PoolElement::next() [351] std::_Tuple_impl<0ul, tervel::util::memory::hp::ListManager::ManagedPool*, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >::_Tuple_impl<tervel::util::memory::hp::ListManager::ManagedPool*<std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >&, void>(tervel::util::memory::hp::ListManager::ManagedPool*<std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >&, (void&&)...) [388] std::__add_ref<std::atomic<void*>*>::type std::__get_helper<0ul, std::atomic<void*>*, std::default_delete<std::atomic<void*> []> >(std::_Tuple_impl<0ul, std::atomic<void*>*, std::default_delete<std::atomic<void*> []> >&)
  [80] tervel::util::memory::rc::PoolElement::Header::Header() [352] std::_Tuple_impl<0ul, tervel::util::memory::rc::PoolManager::ManagedPool*, std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []> >::_M_head(std::_Tuple_impl<0ul, tervel::util::memory::rc::PoolManager::ManagedPool*, std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []> >&) [389] std::__add_ref<std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >::type std::__get_helper<1ul, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []>>(std::_Tuple_impl<1ul, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []>>&)
  [48] tervel::util::memory::rc::PoolElement::header() [353] std::_Tuple_impl<0ul, tervel::util::memory::rc::PoolManager::ManagedPool*, std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []> >::_Tuple_impl<tervel::util::memory::rc::PoolManager::ManagedPool*<std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []> >&, void>(tervel::util::memory::rc::PoolManager::ManagedPool*<std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []> >&, (void&&)...) [390] _ZSt12__get_helperILm1ESt14default_deleteIA_N6tervel4util6memory2rc11PoolManager11ManagedPoolEEJEENSt9__add_refIT0_E4typeERSt11_Tuple_implIXT_EJSA_DpT1_EE
  [52] tervel::util::memory::rc::PoolElement::PoolElement(tervel::util::memory::rc::PoolElement*) [354] std::_Tuple_impl<0ul, std::atomic<tervel::util::OpRecord*>*, std::default_delete<std::atomic<tervel::util::OpRecord*> []> >::_M_head(std::_Tuple_impl<0ul, std::atomic<tervel::util::OpRecord*>*, std::default_delete<std::atomic<tervel::util::OpRecord*> []> >&) [391] std::__add_ref<std::default_delete<std::atomic<tervel::util::OpRecord*> []> >::type std::__get_helper<1ul, std::default_delete<std::atomic<tervel::util::OpRecord*> []>>(std::_Tuple_impl<1ul, std::default_delete<std::atomic<tervel::util::OpRecord*> []>>&)
 [154] tervel::util::memory::rc::PoolManager::ManagedPool::ManagedPool() [355] std::_Tuple_impl<0ul, std::atomic<tervel::util::OpRecord*>*, std::default_delete<std::atomic<tervel::util::OpRecord*> []> >::_Tuple_impl<std::atomic<tervel::util::OpRecord*>*<std::default_delete<std::atomic<tervel::util::OpRecord*> []> >&, void>(std::atomic<tervel::util::OpRecord*>*<std::default_delete<std::atomic<tervel::util::OpRecord*> []> >&, (void&&)...) [392] _ZSt12__get_helperILm1ESt14default_deleteIA_St6atomicIPvEEJEENSt9__add_refIT0_E4typeERSt11_Tuple_implIXT_EJS7_DpT1_EE
  [45] tervel::util::memory::rc::PoolManager::allocate_pool() [356] std::_Tuple_impl<0ul, std::atomic<void*>*, std::default_delete<std::atomic<void*> []> >::_M_head(std::_Tuple_impl<0ul, std::atomic<void*>*, std::default_delete<std::atomic<void*> []> >&) [248] std::__add_ref<int>::type std::__get_helper<1ul, int, tervel::Tervel*, TestObject*>(std::_Tuple_impl<1ul, int, tervel::Tervel*, TestObject*>&)
 [309] tervel::util::memory::rc::PoolManager::PoolManager(unsigned long) [191] _ZNSt11_Tuple_implILm0EJPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EEC1EOS7_ [255] _ZSt12__get_helperILm2EPN6tervel6TervelEJP10TestObjectEENSt9__add_refIT0_E4typeERSt11_Tuple_implIXT_EJS6_DpT1_EE
 [310] tervel::util::memory::rc::PoolManager::~PoolManager() [357] _ZNSt11_Tuple_implILm0EJPN6tervel4util6memory2hp11ListManager11ManagedPoolESt14default_deleteIA_S5_EEE7_M_headERSA_ [249] _ZSt12__get_helperILm3EP10TestObjectJEENSt9__add_refIT0_E4typeERSt11_Tuple_implIXT_EJS3_DpT1_EE
  [35] tervel::util::memory::rc::unmark_first(void*) [358] _ZNSt11_Tuple_implILm0EJPSt6atomicIPvESt14default_deleteIA_S2_EEEC1IRS3_JS6_EvEEOT_DpOT0_ [221] std::_Bind_simple_helper<void (&)(int, tervel::Tervel*, TestObject*)<int&, tervel::Tervel*, TestObject*> >::__type std::__bind_simple<void (&)(int, tervel::Tervel*, TestObject*), int&, tervel::Tervel*, TestObject*>(void (&)(int, tervel::Tervel*, TestObject*), int&, tervel::Tervel*&&, TestObject*&&)
  [54] tervel::util::memory::rc::DescriptorPool::add_to_safe(tervel::util::Descriptor*) [359] std::_Tuple_impl<1ul, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >::_Tuple_impl<std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []><>, void>(std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []><>&&, (void&&)...) [222] std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > > std::allocate_shared<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > >, std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > > const&, std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>&&)
  [56] tervel::util::memory::rc::DescriptorPool::add_to_unsafe(tervel::util::Descriptor*) [360] std::_Tuple_impl<1ul, std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []> >&) [266] std::thread* std::uninitialized_copy<std::move_iterator<std::thread*>, std::thread*>(std::move_iterator<std::thread*>, std::move_iterator<std::thread*>, std::thread*)
  [15] tervel::util::memory::rc::DescriptorPool::get_from_pool(bool) [361] std::_Tuple_impl<1ul, std::default_delete<std::atomic<tervel::util::OpRecord*> []> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<std::atomic<tervel::util::OpRecord*> []> >&) [267] std::thread* std::__uninitialized_copy_a<std::move_iterator<std::thread*>, std::thread*, std::thread>(std::move_iterator<std::thread*>, std::move_iterator<std::thread*>, std::thread*, std::allocator<std::thread>&)
  [27] tervel::wf_ring_buffer::ElemNode<long>* tervel::util::memory::rc::DescriptorPool::get_descriptor<tervel::wf_ring_buffer::ElemNode<long>, long&, long&>(long&, long&) [362] std::_Tuple_impl<1ul, std::default_delete<std::atomic<tervel::util::OpRecord*> []> >::_Tuple_impl<std::default_delete<std::atomic<tervel::util::OpRecord*> []><>, void>(std::default_delete<std::atomic<tervel::util::OpRecord*> []><>&&, (void&&)...) [72] std::__cmpexch_failure_order(std::memory_order)
  [24] _ZN6tervel4util6memory2rc14DescriptorPool14get_descriptorINS_14wf_ring_buffer9EmptyNodeIlEEJRlEEEPT_DpOT0_ [192] std::_Tuple_impl<1ul, int, tervel::Tervel*, TestObject*>::_M_tail(std::_Tuple_impl<1ul, int, tervel::Tervel*, TestObject*>&) [223] void std::__enable_shared_from_this_helper<(__gnu_cxx::_Lock_policy)2>(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&, ...)
  [43] _ZN6tervel4util6memory2rc14DescriptorPool14get_descriptorINS_14wf_ring_buffer9EmptyNodeIlEEJlEEEPT_DpOT0_ [193] std::_Tuple_impl<1ul, int, tervel::Tervel*, TestObject*>::_Tuple_impl(std::_Tuple_impl<1ul, int, tervel::Tervel*, TestObject*>&&) [171] std::move_iterator<std::thread*> std::__make_move_if_noexcept_iterator<std::thread*, std::move_iterator<std::thread*> >(std::thread*)
  [29] tervel::util::memory::rc::DescriptorPool::free_descriptor(tervel::util::Descriptor*, bool) [363] _ZNSt11_Tuple_implILm1EJSt14default_deleteIA_N6tervel4util6memory2hp11ListManager11ManagedPoolEEEE7_M_headERS9_ [268] std::thread* std::__uninitialized_move_if_noexcept_a<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&)
  [22] tervel::util::memory::rc::DescriptorPool::try_clear_unsafe_pool(bool) [364] _ZNSt11_Tuple_implILm1EJSt14default_deleteIA_N6tervel4util6memory2rc11PoolManager11ManagedPoolEEEEC1IS8_JEvEEOT_DpOT0_ [393] std::__add_ref<std::tuple_element<0ul, std::tuple<tervel::util::memory::rc::PoolManager::ManagedPool*, std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []> > >::type>::type std::get<0ul, tervel::util::memory::rc::PoolManager::ManagedPool*, std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []> >(std::tuple_element<0ul, std::tuple<tervel::util::memory::rc::PoolManager::ManagedPool*, std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []> > >&)
  [46] tervel::util::memory::rc::DescriptorPool::reserve(int) [365] _ZNSt11_Tuple_implILm1EJSt14default_deleteIA_St6atomicIPvEEEE7_M_headERS6_ [224] _ZSt3getILm0EJPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EENSt9__add_refINSt13tuple_elementIXT_ESt5tupleIJDpT0_EEE4typeEE4typeERSC_
  [47] tervel::util::memory::rc::DescriptorPool::DescriptorPool(tervel::util::memory::rc::PoolManager*, int, unsigned long) [366] _ZNSt11_Tuple_implILm1EJSt14default_deleteIA_St6atomicIPvEEEEC2IS5_JEvEEOT_DpOT0_ [394] _ZSt3getILm0EJPN6tervel4util6memory2hp11ListManager11ManagedPoolESt14default_deleteIA_S5_EEENSt9__add_refINSt13tuple_elementIXT_ESt5tupleIJDpT0_EEE4typeEE4typeERSF_
  [28] _ZN6tervel4util6memory2rc14get_descriptorINS_14wf_ring_buffer8ElemNodeIlEEJRlS7_EEEPT_DpOT0_ [144] _ZNSt11_Tuple_implILm1EJiPN6tervel6TervelEP10TestObjectEE7_M_headERS5_ [395] _ZSt3getILm0EJPSt6atomicIPN6tervel4util8OpRecordEESt14default_deleteIA_S5_EEENSt9__add_refINSt13tuple_elementIXT_ESt5tupleIJDpT0_EEE4typeEE4typeERSF_
  [25] _ZN6tervel4util6memory2rc14get_descriptorINS_14wf_ring_buffer9EmptyNodeIlEEJRlEEEPT_DpOT0_ [194] _ZNSt11_Tuple_implILm1EJiPN6tervel6TervelEP10TestObjectEEC2IRiJS2_S4_EvEEOT_DpOT0_ [396] _ZSt3getILm0EJPSt6atomicIPvESt14default_deleteIA_S2_EEENSt9__add_refINSt13tuple_elementIXT_ESt5tupleIJDpT0_EEE4typeEE4typeERSC_
  [42] _ZN6tervel4util6memory2rc14get_descriptorINS_14wf_ring_buffer9EmptyNodeIlEEJlEEEPT_DpOT0_ [262] std::_Tuple_impl<2ul>::_Tuple_impl() [250] std::__add_ref<std::tuple_element<1ul, std::tuple<void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*> >::type>::type std::get<1ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>(std::tuple_element<1ul, std::tuple<void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*> >&)
